,Timestamp,Open,High,Low,Close,Volume,CS_sl,CS_POS_sl,DMI+,DMI-,ADX,SAR_sl,SAR_POS_sl,STX_sl,ST_sl,RSI_sl,ATR,Lowest_Low,Highest_High,%K,%D,Stochastic,momentum_1,momentum_3,momentum_5,ATR_14,vol_std_10,OBV,vwap_dev
1614,2024-01-05 11:09:00+05:30,48142.85,48143.2,48134.3,48140.4,0,48198.08,DOWN,29.543245869772495,15.40330417881384,26.266677182498395,48183.024618149844,DOWN,UP,48120.75,6.293180866698094,15.826527151283333,48104.25,48151.35,83.47851201833977,77.81985371106299,83.47851201833977,-1.2463388795383245e-05,0.0004208216308552654,0.0003501404198152161,19.90894514086736,0.00016537805357673893,0.0,
1615,2024-01-05 11:10:00+05:30,48139.85,48147.9,48129.05,48146.7,0,48198.08,DOWN,28.828828828824104,13.608345187291548,31.223880128527576,48180.21287960535,DOWN,UP,48120.75,7.730351972764765,16.431221721026375,48104.25,48151.35,81.63481953291016,81.30509242702328,81.63481953291016,0.00013086721340071196,0.0001952747661375727,0.0005423872520292462,19.83330620223387,0.00015155918514142813,0.0,
1616,2024-01-05 11:11:00+05:30,48147.75,48154.1,48143.4,48151.55,0,48197.009999999995,DOWN,33.71718102256582,13.219714417319285,32.73048671814968,48177.48549321719,DOWN,UP,48133.37,8.987185217913066,15.284977376820517,48121.15,48154.1,86.37999413639498,83.83110856254832,86.37999413639498,0.0001007337989936137,0.00021914791965274734,0.0006525332942644912,19.180927187788388,0.00014829210867333935,0.0,
1617,2024-01-05 11:12:00+05:30,48152.05,48159.7,48143.6,48148.95,0,48192.89,DOWN,34.85121731289337,12.939585211902832,36.455493190197295,48174.839928420675,DOWN,UP,48133.39,7.811199994182971,15.447981901456123,48129.05,48159.7,82.438326863607,83.48438017763742,82.438326863607,-5.399618496197569e-05,0.00017760550390099862,0.00024201606654287173,18.960860960089114,0.00012243551992805574,0.0,
1618,2024-01-05 11:13:00+05:30,48147.55,48152.6,48132.05,48135.55,0,48192.85,DOWN,34.75719424460454,15.107913669063198,33.52840892572282,48172.27373056806,DOWN,UP,48133.39,2.539685905270744,16.468385521164027,48129.05,48159.7,59.46492328994197,76.09441476331467,59.46492328994197,-0.0002783030574912678,-0.00023158388840759968,-0.00011320911489161192,19.074370891511006,0.00016412865571854504,0.0,
1619,2024-01-05 11:14:00+05:30,48135.75,48137.15,48129.4,48131.45,0,48186.32,DOWN,24.277168494512324,19.391824526421495,31.432768467515697,48169.78451865102,DOWN,DOWN,48151.034999999996,-1.0528883208171465,14.724708416931222,48129.05,48159.7,31.32137030994431,57.741540154497784,31.32137030994431,-8.517613281671905e-05,-0.0004174320452821523,-0.00018591453332345319,18.265487256403077,0.0001663680729347637,0.0,
1620,2024-01-05 11:15:00+05:30,48132.35,48142.15,48125.6,48125.6,0,48183.509999999995,DOWN,16.90140845070206,19.56740442655901,30.678161643945057,48167.369983091485,DOWN,DOWN,48151.034999999996,-4.139629179167969,15.08976673354556,48125.6,48159.7,9.679173463834513,33.48848902124029,9.679173463834513,-0.0001215421517531374,-0.00048495346212115833,-0.0004382439502603199,18.142952452374494,0.00017053387831449451,0.0,
1621,2024-01-05 11:16:00+05:30,48125.25,48126.95,48109.4,48110.2,0,48182.909999999996,DOWN,15.548357242015221,32.99398426654143,31.318094508855324,48165.02788359874,DOWN,DOWN,48134.915,-9.580362604596303,15.581813386835574,48109.4,48159.7,3.140266611307613,14.713603461695504,3.140266611307613,-0.0003199960104393806,-0.0005266377968051849,-0.000858747018528081,18.100598705776004,0.00020024487601073962,0.0,
1622,2024-01-05 11:17:00+05:30,48112.8,48116.8,48058.75,48064.05,0,48160.09,DOWN,11.409168081491657,55.04244482173151,35.57463812966499,48162.75604709078,DOWN,DOWN,48124.635,-24.643619714304805,24.07545070946904,48058.75,48152.6,2.412588930983391,5.077343002041863,2.412588930983391,-0.0009592560413383063,-0.0014003317996859471,-0.0017632783269415882,20.954127369649353,0.00032099362515445267,0.0,
1623,2024-01-05 11:18:00+05:30,48067.35,48068.55,48042.9,48042.9,0,48140.92999999999,DOWN,6.535141800245829,59.741060419232994,40.80446738706445,48159.63586567806,DOWN,DOWN,48096.225000000006,-34.5495605867618,24.390360567575524,48042.9,48142.15,2.412588930983391,2.655148157758155,2.412588930983391,-0.00044003782452792586,-0.0017184201339826848,-0.0019247728549897415,21.289546843245933,0.00032161981356914476,0.0,
1624,2024-01-05 11:19:00+05:30,48041.0,48055.7,48033.5,48055.7,0,48131.799999999996,DOWN,2.9708853238265776,63.16102198455044,47.256784162831586,48156.13378970772,DOWN,DOWN,48086.96,-31.216980877070455,23.952288454059836,48033.5,48142.15,8.693297073600645,4.506158311855832,8.693297073600645,0.00026642854615345105,-0.0011328159101396378,-0.0015738150419320424,21.354579211585303,0.00035083270514910803,0.0,
1625,2024-01-05 11:20:00+05:30,48051.5,48066.55,48048.75,48064.65,0,48131.799999999996,DOWN,9.57414678345246,57.233464210207394,51.81868220051432,48152.454776016486,DOWN,DOWN,48083.91,-24.077250905487745,22.72183076324845,48033.5,48126.95,17.921971672546757,9.675952559043623,17.921971672546757,0.00018624221476337596,1.2483342539768179e-05,-0.0012664777166413945,21.100680696472274,0.00035660455746015763,0.0,
1626,2024-01-05 11:21:00+05:30,48064.3,48072.55,48054.7,48072.55,0,48127.719999999994,DOWN,12.43951038998277,52.433817250210055,59.02762960222854,48148.88613273599,DOWN,DOWN,48083.91,-16.443633826303994,21.747464610599927,48033.5,48116.8,33.54822217274745,20.054496972964976,33.54822217274745,0.00016436195832075039,0.0006171567494885083,-0.0007825783305825829,20.86848921815324,0.000362501019892663,0.0,
1627,2024-01-05 11:22:00+05:30,48070.8,48078.3,48066.45,48067.3,0,48122.18,DOWN,13.220239836211922,53.87540216437103,66.63941618620443,48145.424548753916,DOWN,DOWN,48083.91,-13.32082361200446,19.767971688481104,48033.5,48078.3,51.88617113512269,34.45212166013899,51.88617113512269,-0.00010920993373557258,0.0002413865576821443,6.761810542390831e-05,20.224311416856995,0.0003610535023398892,0.0,
1628,2024-01-05 11:23:00+05:30,48069.25,48078.4,48066.7,48077.2,0,48120.92,DOWN,13.749242883102097,45.97213809811757,69.21318557759253,48142.0668122913,DOWN,DOWN,48083.91,-7.769617165082309,18.154377350785758,48033.5,48078.4,73.21752476045889,52.883972689443034,73.21752476045889,0.00020596122519871469,0.0002611066553068759,0.0007139452447707285,19.61543202993895,0.0003769920990088218,0.0,
1629,2024-01-05 11:24:00+05:30,48074.55,48100.7,48071.7,48100.7,0,48120.92,DOWN,33.07607497243236,18.559353178975936,63.849207273333306,48138.80980792256,DOWN,UP,48065.17999999999,2.277827130194055,20.323501880628605,48048.75,48100.7,90.92460759359152,72.00943449639105,90.92460759359152,0.0004887971845282172,0.000585573263743949,0.0009364133703181933,20.28575831351474,0.0004238628078152759,0.0,
1630,2024-01-05 11:25:00+05:30,48101.3,48108.15,48097.45,48103.25,0,48120.92,DOWN,43.31131296448847,7.762180016515173,62.324180214512474,48135.65051368489,DOWN,UP,48082.24,6.834022135284613,18.39880150450376,48054.7,48108.15,96.05331599930996,86.73181611778682,96.05331599930996,5.301378150427978e-05,0.0007479097016058129,0.0008030850115417161,19.60106129112114,0.0004248186208023659,0.0,
1631,2024-01-05 11:26:00+05:30,48103.1,48104.6,48093.5,48099.5,0,48120.92,DOWN,47.68181818181269,3.5909090909057326,61.606699324124975,48132.58599827434,DOWN,UP,48082.24,6.84809792379383,16.939041203602716,48066.45,48108.15,90.02971617093489,92.33587992127882,90.02971617093489,-7.795731057672818e-05,0.0004638373282970496,0.0005606109931758787,18.993842627469526,0.00041426178767503313,0.0,
1632,2024-01-05 11:27:00+05:30,48099.9,48109.35,48090.85,48090.85,0,48120.92,DOWN,41.86991869917852,3.5682023486869148,63.457567763709804,48129.61341832611,DOWN,UP,48083.979999999996,3.573918446818425,17.251232962882174,48066.7,48109.35,75.57094321274859,87.21799179433117,75.57094321274859,-0.0001798355492261137,-0.0002047787246339148,0.0004899380660032004,18.958568154078844,0.00026450809270529596,0.0,
1633,2024-01-05 11:28:00+05:30,48088.7,48102.55,48088.5,48096.3,0,48120.92,DOWN,37.74555659494154,5.8933582787602345,65.07764023141026,48126.730015776324,DOWN,UP,48083.979999999996,3.5418548113448196,16.61098637030632,48071.7,48109.35,67.07297375599997,77.55787771322784,67.07297375599997,0.00011332717138508398,-0.00014448088226880906,0.00039727771168050183,18.607956143073416,0.00019901691487976788,0.0,
1634,2024-01-05 11:29:00+05:30,48098.75,48100.7,48088.75,48099.85,0,48120.92,DOWN,32.336448598127284,5.887850467285239,66.3062549626708,48123.933115303036,DOWN,UP,48083.979999999996,4.239843876021041,15.678789096244476,48088.5,48109.35,58.79959246103533,67.14783647659465,58.79959246103533,7.381025151613813e-05,7.276582916632082e-06,-1.767126050137617e-05,18.13238784713939,0.0001914944745189439,0.0,
1635,2024-01-05 11:30:00+05:30,48097.65,48100.1,48092.3,48096.55,0,48120.92,DOWN,33.4626576139675,6.110572259937657,68.4722937919991,48121.220121843944,DOWN,UP,48083.979999999996,3.105055114290735,14.103031276994708,48088.5,48109.35,52.794736322504555,59.55576751317997,52.794736322504555,-6.860728255900246e-05,0.00011852566548531302,-0.0001392837282303605,17.39436014377198,0.00019447016883785594,0.0,
1636,2024-01-05 11:31:00+05:30,48093.9,48120.7,48089.1,48114.0,0,48120.92,DOWN,31.031220435197554,5.960264900658285,74.13815908597675,48033.5,UP,UP,48084.36,7.575634098167939,17.602425021595472,48088.5,48120.7,57.41270337767738,56.33567738707245,57.41270337767738,0.0003628118856757312,0.00036801167657381315,0.0003014584351188682,18.40904870493102,0.00021465212648702164,0.0,
1637,2024-01-05 11:32:00+05:30,48112.7,48120.2,48106.0,48112.75,0,48120.92,DOWN,23.214285714286547,5.769230769227309,72.79325810083938,48036.116,UP,UP,48091.66,8.23130228190712,16.921940017275794,48088.5,48120.7,64.37073943330824,58.19272637783009,64.37073943330824,-2.597996425156919e-05,0.00026819210454921287,0.0004553880831800947,18.10840236886431,0.00020773547943870308,0.0,
1638,2024-01-05 11:33:00+05:30,48113.9,48113.9,48105.2,48107.65,0,48120.92,DOWN,23.735955056179385,2.9494382022486745,71.63637653522024,48038.65352,UP,UP,48091.66,6.14043932720233,15.27755201382151,48088.75,48120.7,71.21934505585024,64.33426262227864,71.21934505585024,-0.00010600100804877179,0.00023078578401150487,0.00023598488865044805,17.436373628231458,0.00021251029232597615,0.0,
1639,2024-01-05 11:34:00+05:30,48106.05,48106.05,48093.15,48097.45,0,48120.92,DOWN,20.03891050583601,14.785992217896629,61.749171433824806,48041.1149144,UP,UP,48091.66,1.630050212603237,15.122041611057208,48089.1,48120.7,53.629846405533534,63.073310298230695,53.629846405533534,-0.000212024490907462,-0.00034397472669083656,-4.989620549755259e-05,17.226632654786354,0.00016741022864453985,0.0,
1640,2024-01-05 11:35:00+05:30,48097.65,48105.15,48095.9,48104.75,0,48120.310000000005,DOWN,21.02040816326538,13.112244897958671,54.63182216544916,48043.502466968,UP,UP,48091.66,1.8528895455019665,13.947633288845765,48089.1,48120.7,45.0347655553619,56.62798567224858,45.0347655553619,0.0001517751980614962,-0.00016627609105694435,0.00017049039899945192,16.65687317944447,0.00017410625286100787,0.0,
1641,2024-01-05 11:36:00+05:30,48104.85,48108.9,48095.05,48098.3,0,48120.310000000005,DOWN,24.37437437437434,12.862862862862157,49.163368516931904,48045.81839295896,UP,UP,48091.66,-0.17826367588713765,13.928106631076322,48093.15,48120.2,31.66272803138824,43.44244666409458,31.66272803138824,-0.00013408239311080692,-0.00019435578333172675,-0.00032630835099964854,16.456382238055475,0.00017787466238728932,0.0,
1642,2024-01-05 11:37:00+05:30,48098.55,48105.45,48096.65,48101.95,0,48119.48,DOWN,24.132804757185284,12.735381565906131,43.70570157918683,48048.06484117019,UP,UP,48091.66,0.12210140313982265,12.902485304860184,48093.15,48113.9,36.99125733848418,37.89625030841147,36.99125733848418,7.588625793415109e-05,9.356005359951516e-05,-0.00022447272292693538,15.909497792479772,0.00016763127765954784,0.0,
1643,2024-01-05 11:38:00+05:30,48101.0,48113.3,48095.6,48108.8,0,48118.91,DOWN,13.333333333340022,14.770114942527062,34.75392134721468,48050.243895935084,UP,UP,48091.66,2.285037294444919,13.861988243889021,48093.15,48113.3,46.37198311875904,38.34198949621051,46.37198311875904,0.00014240586920084988,8.419127009293075e-05,2.390472201409662e-05,16.03739080730296,0.00016961086206859725,0.0,
1644,2024-01-05 11:39:00+05:30,48109.55,48125.5,48106.15,48109.6,0,48118.91,UP,25.82745523603096,13.944655453063854,30.423584698222562,48052.35757905703,UP,UP,48097.485,3.161707921521156,14.959590595110928,48095.05,48125.5,55.95346119408024,46.43890055044117,55.95346119408024,1.6628974324772898e-05,0.00023493553826217629,0.00025261214471872115,16.27400574963836,0.00016878136268104734,0.0,
1645,2024-01-05 11:40:00+05:30,48109.0,48109.0,48095.45,48101.55,0,48118.91,DOWN,24.385245901642687,23.309426229508542,19.61799930617334,48054.55185168532,UP,UP,48097.485,0.781205380197207,14.797672476089033,48095.05,48125.5,48.93240488345955,50.41928306543297,48.93240488345955,-0.00016732627167957402,-8.315671194082138e-06,-6.652149735726908e-05,16.122291053235724,0.00017723407197620087,0.0,
1646,2024-01-05 11:41:00+05:30,48099.4,48102.65,48086.35,48092.45,0,48118.91,DOWN,23.943661971833563,19.919517102618332,18.77378688387574,48056.68029613476,UP,DOWN,48113.505000000005,-2.9791161743487464,15.098137980871808,48086.35,48125.5,28.236939731188556,44.374268602909474,28.236939731188556,-0.00018918309285263822,-0.00033985466276452165,-0.00012162592025094069,16.13498454943338,0.00013659762446611813,0.0,
1647,2024-01-05 11:42:00+05:30,48090.05,48091.25,48075.0,48079.5,0,48118.91,DOWN,22.118959107809694,28.949814126395797,17.374770792333624,48058.744887250716,UP,DOWN,48102.285,-8.0703331787372,15.568510384696864,48075.0,48125.5,15.279486350385753,30.81627698834464,15.279486350385753,-0.00026927303558036845,-0.0006256547549761076,-0.00046671704577459105,16.228914224473645,0.00015349983330380408,0.0,
1648,2024-01-05 11:43:00+05:30,48078.25,48081.65,48070.0,48072.4,0,48118.91,DOWN,19.02277039848447,34.297912713473394,17.051014840634956,48060.747540633194,UP,DOWN,48093.985,-11.429786662614788,14.784808307757782,48070.0,48125.5,9.605437917716825,17.707287999763736,9.605437917716825,-0.00014767208477622573,-0.0006060095776539727,-0.000756618331781326,15.901848922725632,0.0001551689347241196,0.0,
1649,2024-01-05 11:44:00+05:30,48071.65,48086.55,48063.25,48084.65,0,48118.91,DOWN,16.72226855713215,35.779816513760075,17.820253587402195,48062.690114414196,UP,DOWN,48093.985,-7.95558938990871,16.48784664620681,48063.25,48109.0,20.003723899197308,14.962882722433319,20.003723899197308,0.00025482397383945883,-0.00016218761988619077,-0.0005186075128456086,16.430288285388293,0.00017741856083800423,0.0,
1650,2024-01-05 11:45:00+05:30,48084.0,48084.0,48067.5,48071.45,0,48118.91,DOWN,10.222036028484704,35.94470046082896,25.04945415387592,48063.25,UP,DOWN,48093.985,-9.730351541831624,16.620277316965737,48063.25,48102.65,23.970821116530534,17.859994311148245,23.970821116530534,-0.0002745158798078881,-0.00016743102569708316,-0.0006257594609738318,16.481696265003517,0.00018097729911998206,0.0,
1651,2024-01-05 11:46:00+05:30,48072.7,48074.4,48061.55,48062.9,0,48118.91,DOWN,0.0,43.287549844923376,35.06699459433434,48125.5,DOWN,DOWN,48089.295000000006,-12.032221248424321,15.866221853572299,48061.55,48091.25,24.04453119023825,22.67302540198872,24.04453119023825,-0.0001778602476104972,-0.00019761859195713133,-0.0006144415599537066,16.222289388931735,0.00018323595482570075,0.0,
1652,2024-01-05 11:47:00+05:30,48065.1,48072.25,48037.1,48037.1,0,48116.44,DOWN,0.0,46.768771012324116,49.03047472322713,48123.5815,DOWN,DOWN,48080.735,-19.489747006213292,19.72297748285813,48037.1,48086.55,8.452545762186189,18.82263268965168,8.452545762186189,-0.000536796572824422,-0.0009888810670349666,-0.0008818727316216153,17.574268718293858,0.00022532209078761375,0.0,
1653,2024-01-05 11:48:00+05:30,48037.05,48052.1,48034.0,48049.45,0,48114.62,DOWN,0.0,41.725027644672274,62.005573019426514,48120.987055,DOWN,DOWN,48069.490000000005,-16.818782608708716,19.398381986286214,48034.0,48086.55,11.315341810104785,14.604139587509763,11.315341810104785,0.0002570929552366514,-0.00045765209911496327,-0.00047740491425442386,17.611820952701336,0.00024320939271621955,0.0,
1654,2024-01-05 11:49:00+05:30,48049.15,48058.85,48046.8,48053.65,0,48111.23,DOWN,5.182341650671785,34.74088291746641,70.67166807087241,48118.37744335,DOWN,DOWN,48069.490000000005,-12.808518588833977,17.928705589028098,48034.0,48084.0,22.900190294955724,14.222692622415588,22.900190294955724,8.74099495416569e-05,-0.00019245613560563344,-0.0006446963843970997,17.214548027508073,0.00024870631535352597,0.0,
1655,2024-01-05 11:50:00+05:30,48051.4,48060.35,48046.05,48060.35,0,48111.23,DOWN,6.207674943566864,30.285929270129248,76.00476730095293,48115.8461200495,DOWN,DOWN,48069.490000000005,-7.913561121997191,17.202964471221605,48034.0,48074.4,44.64111438736298,26.285548830807855,44.64111438736298,0.00013942749406126463,0.0004840009076318096,-0.00023090628637161028,17.0063660255429,0.000260365033480058,0.0,
1656,2024-01-05 11:51:00+05:30,48059.8,48063.2,48050.85,48050.85,0,48111.23,DOWN,9.102091020909775,27.47027470274932,77.99413380447363,48113.39073644802,DOWN,DOWN,48069.490000000005,-8.014222023070033,16.232371576976995,48034.0,48072.25,49.52501995297337,39.02210821176405,49.52501995297337,-0.0001976681401612764,2.9136649847218965e-05,-0.0002507131280052371,16.673768452289732,0.0002607534656119736,0.0,
1657,2024-01-05 11:52:00+05:30,48049.0,48062.95,48049.0,48059.75,0,48111.23,DOWN,9.34736842105255,29.768421052633997,77.49267601017819,48111.009014354575,DOWN,DOWN,48069.490000000005,-4.58306418119173,15.775897261581013,48034.0,48063.2,65.81999712192511,53.328710487420516,65.81999712192511,0.00018522044875379844,0.00012694144981699714,0.0004715105616284383,16.479213562840258,0.0002649340981833299,0.0,
1658,2024-01-05 11:53:00+05:30,48059.05,48073.3,48052.8,48063.85,0,48111.23,DOWN,16.969936708865973,23.25949367088964,65.44042148004647,48108.69874392394,DOWN,DOWN,48069.490000000005,-1.5222946263165795,16.720717809264812,48046.05,48073.3,65.85277333532291,60.39926347007383,65.85277333532291,8.531047290088992e-05,7.282510426994394e-05,0.00029969125557111385,16.76641259406595,0.0002647629133722664,0.0,
1659,2024-01-05 11:54:00+05:30,48063.9,48071.7,48059.7,48071.7,0,48111.23,DOWN,20.774818401944202,4.794188861983329,60.08327862290705,48106.45778160622,DOWN,UP,48047.119999999995,2.2092426582603366,15.77657424741185,48046.05,48073.3,82.54482426374143,71.40586490699651,82.54482426374143,0.00016332441117385612,0.00043391532095683104,0.00037562183101586737,16.425954551632667,0.000255724495145829,0.0,
1660,2024-01-05 11:55:00+05:30,48066.7,48072.25,48065.65,48069.05,0,48111.23,DOWN,23.97820163488912,2.0163487738406958,57.86704621799769,48104.284048158035,DOWN,UP,48053.31,2.6859333062675432,13.94125939792919,48049.0,48073.3,80.65327645007063,76.35029134971168,80.65327645007063,-5.512598888731165e-05,0.00019350912145824542,0.00018102240204252292,15.724100655087373,0.00024111324485390207,0.0,
1661,2024-01-05 11:56:00+05:30,48067.9,48071.1,48058.05,48061.2,0,48108.64,DOWN,16.442048517530637,10.18867924528148,50.64466333772537,48102.1755267133,DOWN,UP,48053.31,0.25301623484119773,13.76300751834248,48049.0,48073.3,75.61482991655038,79.60431021012084,75.61482991655038,-0.00016330674311237315,-5.513499230713843e-05,0.00021539681400013829,15.533093465437963,0.00023999492685298037,0.0,
1662,2024-01-05 11:57:00+05:30,48061.25,48080.95,48059.8,48080.95,0,48108.64,DOWN,23.694779116475516,9.487951807227518,47.33531146091412,48100.1302609119,DOWN,UP,48054.05500000001,5.179547782790905,15.24040601467282,48052.8,48080.95,77.5720164609,77.9467076091737,77.5720164609,0.00041093439198355435,0.00019242090460707653,0.0004411175671949415,15.93430107504912,0.00018730385562212065,0.0,
1663,2024-01-05 11:58:00+05:30,48078.4,48095.85,48076.95,48089.95,0,48108.64,DOWN,33.58455016487342,8.902496467261663,48.45944162365497,48098.14635308454,DOWN,UP,48065.159999999996,9.33220562369388,15.972324811738549,48058.05,48095.85,78.19909856946101,77.12864831563716,78.19909856946101,0.00018718432144123608,0.00043479120140702134,0.000543027660081299,16.146136712545715,0.00018164742672226923,0.0,
1664,2024-01-05 11:59:00+05:30,48089.05,48107.55,48086.9,48100.45,0,48108.64,DOWN,41.958351794432225,6.734603455914163,51.33541529409896,48034.0,UP,UP,48072.94500000001,13.210048197681317,16.90785984939113,48058.05,48107.55,90.01603334936085,81.92904945990732,90.01603334936085,0.00021834083836643625,0.0008166670828027599,0.0005980649737787514,16.467841233078268,0.00018655104351059137,0.0,
1665,2024-01-05 12:00:00+05:30,48098.75,48108.5,48091.55,48091.55,0,48108.64,DOWN,34.72095150961428,6.953339432753297,58.62053794403744,48036.2065,UP,UP,48077.425,10.770180407504085,16.91628787951232,48058.05,48108.5,78.81682621358414,82.34398604413536,78.81682621358414,-0.00018502945398627622,0.00022046153414202136,0.0004680766522325696,16.502281145001042,0.00020565828916774945,0.0,
1666,2024-01-05 12:01:00+05:30,48093.75,48099.7,48086.35,48097.05,0,48108.64,DOWN,34.29733393584172,11.568007230008519,56.77148797921988,48038.375305,UP,UP,48077.425,10.36721525068424,16.203030303609566,48059.8,48108.5,76.18255020491044,81.67180325595184,76.18255020491044,0.00011436520552986958,0.00014763999546694935,0.0007459239469677374,16.27711820607229,0.00018391309560677313,0.0,
1667,2024-01-05 12:02:00+05:30,48098.45,48101.85,48093.4,48101.1,0,48108.64,DOWN,35.15555555556269,11.377777777781837,52.00177414316786,48040.47904585,UP,UP,48082.125,10.384307662890933,14.65242424288707,48076.95,48108.5,73.14541712023686,76.0482645129105,73.14541712023686,8.42047485239871e-05,1.3513387088924432e-05,0.00041908489744901995,15.718038334209778,0.0001812299570584616,0.0,
1668,2024-01-05 12:03:00+05:30,48101.7,48102.7,48087.75,48097.45,0,48108.64,DOWN,34.57167832168482,9.484265734271908,56.7821545814355,48042.5196744745,UP,UP,48082.125,8.257713861479715,14.711939394309075,48086.35,48108.5,67.71557986172888,72.34784906229208,67.71557986172888,-7.588184054005948e-05,0.00012268267502282997,0.0001559577416903116,15.663178453194586,0.00018832806705315386,0.0,
1669,2024-01-05 12:04:00+05:30,48100.35,48120.8,48100.35,48117.05,0,48050.86,UP,40.99485420241062,9.305317324190357,59.66600232561965,48044.49908424026,UP,UP,48091.875,12.461304954777006,16.439551515448425,48086.35,48120.8,71.92423071522,70.92840923239527,71.92423071522,0.00040750601123356483,0.0004158259186374216,0.0003451111164241878,16.212237135109675,0.0002156264091994024,0.0,
1670,2024-01-05 12:05:00+05:30,48116.3,48133.6,48114.4,48127.6,0,48051.810000000005,UP,39.093242087259746,9.281437125753946,60.17082410882206,48046.78811171305,UP,UP,48101.0,16.061610896613274,16.991641212358157,48086.35,48133.6,75.50970434823805,71.71650497506234,75.50970434823805,0.00021925699933798173,0.0005509229518659656,0.0007496119380638726,16.425648768315916,0.00021192463225254795,0.0,
1671,2024-01-05 12:06:00+05:30,48124.95,48124.95,48110.75,48110.75,0,48052.23,UP,30.061892130859963,12.820512820520241,55.580494970398675,48049.392468361664,UP,UP,48101.0,10.840572183682525,16.963312969886235,48087.75,48133.6,75.52660770290133,74.32018092211983,75.52660770290133,-0.00035011095504447644,0.0002765219361941831,0.00028484075426657326,16.455959570578962,0.0002454372974236971,0.0,
1672,2024-01-05 12:07:00+05:30,48109.6,48117.05,48105.95,48114.85,0,48053.26,UP,30.81585081585353,17.995337995347494,49.814129784140626,48051.918694310814,UP,UP,48101.0,8.898099480145902,15.790650375910152,48087.75,48133.6,65.52364796639613,72.18665333917853,65.52364796639613,8.52200391804024e-05,-4.572183872461769e-05,0.00028585624860969915,16.073391029823735,0.0002203848091457274,0.0,
1673,2024-01-05 12:08:00+05:30,48115.85,48120.75,48111.1,48120.45,0,48053.66,UP,35.49010140028872,13.61661033317762,49.097861586289085,48054.36913348149,UP,UP,48101.0,8.911300450716226,14.562520300728414,48100.35,48133.6,56.57349480571518,65.8745834916709,56.57349480571518,0.00011638818368962067,-0.00014856340228894553,0.000478195829508633,15.614577384836428,0.00021733625405254373,0.0,
1674,2024-01-05 12:09:00+05:30,48117.75,48119.35,48109.7,48112.45,0,48056.39000000001,UP,32.68776570618483,14.643363249887976,47.244343897963056,48056.746059477045,UP,UP,48101.92499999999,5.625450793872005,13.800016240582732,48105.95,48133.6,47.68834832273222,56.5951636982812,47.68834832273222,-0.00016624948436683366,3.533513819670426e-05,-9.56002082423137e-05,15.267107571633826,0.0002208753456785814,0.0,
1675,2024-01-05 12:10:00+05:30,48111.15,48117.1,48100.0,48101.85,0,48056.39000000001,UP,32.037037037033535,18.10185185185333,43.079875709950144,48059.05167769273,UP,DOWN,48123.55,0.5685658517541015,14.460012992465895,48100.0,48124.95,30.458031637014955,44.9066249218208,30.458031637014955,-0.0002203171944059915,-0.00027018685499383247,-0.0005350360292223174,15.398028459374162,0.00022484998938571358,0.0,
1676,2024-01-05 12:11:00+05:30,48105.65,48109.6,48095.7,48095.7,0,48056.39000000001,UP,16.742770167419824,24.200913242014323,36.68198440538207,48061.28812736195,UP,DOWN,48119.34999999999,-3.356044710271817,14.348010393973007,48095.7,48120.75,10.307655697166789,29.484678552304683,10.307655697166789,-0.0001278537104082578,-0.0005143343422598916,-0.0003128198999184779,15.291026426561826,0.0002267636399233415,0.0,
1677,2024-01-05 12:12:00+05:30,48095.95,48108.65,48090.6,48106.2,0,48059.48,UP,3.798767967142462,29.722792607804692,38.92605530869615,48063.45748354109,UP,DOWN,48119.245,-1.4402844640571857,15.088408315178986,48090.6,48120.75,19.71870773054818,20.161465021576664,19.71870773054818,0.00021831473499709956,-0.00012990400613562602,-0.00017977817659208033,15.488095967521904,0.00023624647007809455,0.0,
1678,2024-01-05 12:13:00+05:30,48102.95,48105.65,48091.8,48097.25,0,48060.33,UP,3.8967877830404625,26.645602948922324,43.82270860208478,48065.561759034856,UP,DOWN,48117.26500000001,-3.2149519191661966,14.950726652142027,48090.6,48119.35,24.957242771648207,18.327868733121083,24.957242771648207,-0.00018604670499846362,-9.563041754108304e-05,-0.0004821235046637571,15.41037482698421,0.0002431952109409856,0.0,
1679,2024-01-05 12:14:00+05:30,48098.45,48098.45,48088.6,48092.2,0,48060.770000000004,UP,3.948772678759023,25.293489861264778,50.49802005852887,48067.60290626381,UP,DOWN,48110.44499999999,-5.118323709291872,13.93058132171333,48088.6,48117.1,29.167769087435982,24.614573196544146,29.167769087435982,-0.00010499560785705857,-7.277157833236652e-05,-0.0004208889798794283,15.013205196485233,0.00019738369945615175,0.0,
1680,2024-01-05 12:15:00+05:30,48094.55,48100.75,48085.0,48087.75,0,48060.770000000004,UP,0.0,27.35470941884179,58.42048107833739,48069.5828190759,UP,DOWN,48108.875,-6.702840054414992,14.294465057370664,48085.0,48109.6,15.646958506198496,23.25732345509425,15.646958506198496,-9.253059747728509e-05,-0.0003835264477343272,-0.0002931280189846866,15.065833396736286,0.0001729521003629194,0.0,
1681,2024-01-05 12:16:00+05:30,48087.85,48105.6,48085.65,48104.65,0,48060.770000000004,UP,4.449541284402632,23.761467889911177,62.75355708660408,48071.50333450362,UP,DOWN,48108.875,-1.5963625870208489,15.42557204589595,48085.0,48108.65,35.63237383236071,26.815700475331752,35.63237383236071,0.0003514408555193673,0.00015385495012711653,0.0001860873217357137,15.414702439826343,0.00019352494651559958,0.0,
